epoch_ns	p99_us
1787125027223687986	42926079
1787125027304682772	44040191
1787125027416576266	43941887
1787125027522589500	44466175
1787125027624497837	39026687
1787125027727899313	44040191
1787125027791735936	39092223
1787125027916840291	43843583
1787125027977519489	44072959
1787125028080107998	39092223
1787125028182506618	42958847
1787125028266865015	42762239
1787125028368785545	42762239
1787125028472247965	44335103
1787125028555546325	42663935
1787125028658643556	52264959
1787125028759760262	39223295
1787125028841623467	44662783
1787125028942684849	44761087
1787125029064725392	44531711
1787125029147674797	44597247
1787125029232046048	42598399
1787125029333529914	44728319
1787125029418735154	44531711
1787125029519905667	44826623
1787125029621027390	44924927
1787125029722775091	42926079
1787125029806467101	52199423
1787125029909971631	34111487
1787125030011173813	45154303
1787125030116007411	45219839
1787125030199640773	40108031
1787125030281693040	45449215
1787125030406907043	45350911
1787125030467699819	43352063
1787125030591814391	45187071
1787125030716059801	40206335
1787125030817456220	40173567
1787125030878297290	45416447
1787125031001993814	40075263
1787125031083036561	45547519
1787125031184530450	44957695
1787125031305973001	43745279
1787125031386931304	43384831
1787125031488551205	45711359
1787125031595039480	38699007
1787125031677776341	45023231
1787125031761923359	45416447
1787125032107861894	45055999
1787125032250608070	52789247
1787125032311320958	34275327
1787125032412550786	45449215
1787125032534781104	40108031
1787125032616100339	45318143
1787125032719327001	45645823
1787125032822176104	40370175
1787125032924539506	45711359
1787125033007711716	45383679
1787125033090204530	43548671
1787125033213982834	45481983
1787125033315077882	45088767
1787125033424270028	40468479
1787125033505249243	45744127
1787125033590956781	43843583
1787125033715161246	52756479
1787125033797084773	45907967
1787125033920736220	40042495
1787125033985137503	43679743
1787125034115773199	46170111
1787125034179417224	40140799
1787125034303756831	46333951
1787125034368656695	43810815
1787125034492533280	46465023
1787125034578575631	45481983
1787125034665562559	40271871
1787125034751129578	46333951
1787125034834563956	46071807
1787125034979811051	45318143
1787125035042333730	46268415
1787125035188522059	46333951
1787125035280569527	45383679
1787125035402548888	43483135
1787125035465642876	45252607
1787125035570198368	45088767
1787125035676740962	45121535
1787125035759552858	46497791
1787125035862725816	46301183
1787125035945284424	41091071
1787125036090751433	45416447
1787125036193048051	40828927
1787125036277957176	46497791
1787125036360121701	40566783
1787125036503698562	46596095
1787125036609525178	41222143
1787125036691453713	46727167
1787125036794046322	46661631
1787125036896947355	45219839
1787125037000159506	44040191
1787125037103289240	46694399
1787125037184169099	46628863
1787125037346698771	46727167
1787125037449017515	46661631
1787125037509796521	41287679
1787125037853979567	41517055
1787125037937544134	46039039
1787125038018508633	46104575
1787125038140537779	47120383
1787125038221456307	45973503
1787125038322639257	45514751
1787125038404047699	44367871
1787125038506876224	47120383
1787125038628285858	44466175
1787125038710971894	40927231
1787125038832483579	45252607
1787125038913331437	55279615
1787125039075946329	44335103
1787125039137721126	46628863
1787125039239215883	45514751
1787125039340493818	44072959
1787125039442162581	46825471
1787125039543481671	46956543
1787125039704088829	43679743
1787125039704153784	55541759
1787125039869742355	41287679
1787125039971739290	45023231
1787125040052606563	43941887
1787125040135965542	47284223
1787125040238089576	45023231
1787125040340879227	44793855
1787125040467512914	43974655
1787125040548451484	47251455
1787125040649984707	41484287
1787125040751539064	44072959
1787125040832438556	41549823
1787125040954935577	47480831
1787125041037732905	47546367
1787125041143563422	41811967
1787125041247504719	44302335
1787125041352466553	42008575
1787125041435599136	47742975
1787125041519731289	45514751
1787125041623877046	45383679
1787125041749334003	43909119
1787125041833701538	45416447
1787125041940529099	48037887
1787125042046530578	45613055
1787125042108831665	45547519
1787125042257126082	45580287
1787125042361979063	48431103
1787125042490043327	40697855
1787125042592927240	56066047
1787125042719501863	45383679
1787125042763486210	48201727
1787125042908603877	44236799
1787125042993565899	55902207
1787125043074493107	44367871
1787125043158699433	48463871
1787125043403688329	43024383
1787125043507504910	48365567
1787125043608509704	46039039
1787125043712146055	48463871
1787125043814743513	35127295
1787125043895891439	46268415
1787125043997526218	48758783
1787125044098650557	46399487
1787125044182152835	44695551
1787125044263155439	43057151
1787125044364259763	48496639
1787125044446691333	41910271
1787125044550096886	48660479
1787125044631893967	44793855
1787125044715604606	44892159
1787125044858383813	46530559
1787125044939231758	41943039
1787125045021638697	56557567
1787125045122752387	46432255
1787125045244069225	46366719
1787125045324918544	44695551
1787125045405872871	48660479
1787125045568336466	46465023
1787125045649372426	48857087
1787125045831694987	46465023
1787125045932737976	44990463
1787125046036508503	56688639
1787125046117737753	41287679
1787125046220266754	44924927
1787125046323533273	46858239
1787125046424670537	45121535
1787125046505903488	42008575
1787125046609323145	44957695
1787125046690254570	47153151
1787125046771533210	45121535
1787125046892720099	49577983
1787125046953408062	44892159
1787125047055529161	49283071
1787125047159016700	49446911
1787125047241931966	44924927
1787125047343118774	49577983
1787125047424536725	47316991
1787125047527111894	49446911
1787125047628513691	42237951
1787125047732736385	45154303
1787125047833827231	45187071
1787125047915714990	45154303
1787125047996522406	47480831
1787125048117739115	49938431
1787125048239818098	50003967
1787125048322042968	42401791
1787125048423622393	47546367
1787125048527848343	57180159
1787125048633526006	47710207
1787125048718707547	44859391
1787125049072259596	50266111
1787125049157532820	42369023
1787125049239523092	48234495
1787125049343124510	48201727
1787125049403809772	50429951
1787125049554319198	48267263
1787125049658536702	48300031
1787125049739909617	42663935
1787125049852511434	42729471
1787125049935974394	45547519
1787125050058750813	50233343
1787125050139816338	48562175
1787125050240972424	48529407
1787125050348546090	48431103
1787125050429548653	48365567
1787125050533563042	48365567
1787125050654923861	57147391
1787125050717511911	48267263
1787125050819343694	50692095
1787125050922408227	45580287
1787125051025574470	57081855
1787125051126849136	42795007
1787125051187661301	56852479
1787125051288858387	42369023
1787125051390956221	45678591
1787125051472003461	50036735
1787125051555791024	48267263
1787125051677814994	42008575
1787125051780763039	48103423
1787125051863951272	42303487
1787125051969664763	47972351
1787125052051950088	43384831
1787125052112904549	50102271
1787125052236708585	49905663
1787125052318674551	47972351
1787125052421822968	50036735
1787125052484510524	56918015
1787125052585625236	48168959
1787125052689822115	50266111
1787125052831549145	43220991
1787125052913181413	46366719
1787125053038238566	57311231
1787125053119125508	42696703
1787125053221980544	48660479
1787125053324281035	50724863
1787125053429546864	48300031
1787125053531676656	50528255
1787125053617724991	43581439
1787125053720448138	48398335
1787125053823178678	48431103
1787125053925849029	45514751
1787125054026954859	50429951
1787125054089532398	45711359
1787125054252512687	48857087
1787125054336598098	50495487
1787125054418068550	43352063
1787125054742552647	41910271
1787125054845571720	50888703
1787125054948480762	49184767
1787125055029443153	42106879
1787125055131950051	46333951
1787125055255552733	49348607
1787125055317900453	49381375
1787125055420988435	44072959
1787125055508758127	51183615
1787125055614758561	43614207
1787125055698177979	49348607
1787125055804620767	36765695
1787125055912564251	51249151
1787125055995547603	49446911
1787125056118959801	49250303
1787125056203534231	46235647
1787125056329742314	49250303
1787125056394184852	42795007
1787125056501746354	51544063
1787125056564848650	46104575
1787125056730770139	46039039
1787125056793557919	51511295
1787125056923868017	46006271
1787125057008527105	51118079
1787125057093728053	44498943
1787125057239459287	45776895
1787125057324536072	45744127
1787125057406555845	50003967
1787125057510899525	51478527
1787125057633067539	44204031
1787125057695975762	44269567
1787125057797738732	51118079
1787125057900668309	36470783
1787125057981770983	51118079
1787125058064102790	37486591
1787125058186734099	59768831
1787125058270125874	51052543
1787125058351032470	45187071
1787125058472669973	50790399
1787125058596989383	44695551
1787125058637479370	51314687
1787125058782521708	50823167
1787125058843145806	51412991
1787125058985694042	50692095
1787125059068831878	51544063
1787125059170138210	45580287
1787125059251669796	45645823
1787125059353130344	51085311
1787125059435816018	45678591
1787125059557813500	51085311
1787125059639591531	51052543
1787125059743528697	51183615
1787125059844637154	51150847
1787125059907121358	51281919
1787125060113805225	51085311
1787125060278741972	51183615
1787125060379946253	44171263
1787125060481084766	46333951
1787125060522730393	51478527
1787125060646511076	51380223
1787125060747877228	44695551
1787125060848967392	61014015
1787125060950545478	44728319
1787125061032522572	51675135
1787125061135271786	46596095
1787125061237513102	51249151
1787125061319523952	51183615
1787125061423481030	51806207
1787125061527719998	51740671
1787125061609873497	51249151
1787125061731330024	51806207
1787125061814215591	46366719
1787125061918149788	51806207
1787125061999025073	61243391
1787125062121295152	44531711
1787125062222416445	51773439
1787125062283165522	46596095
1787125062404629140	52199423
1787125062507515453	45383679
1787125062611269032	52035583
1787125062696392653	46858239
1787125062823345664	61112319
1787125062906167469	52199423
1787125063009707385	51642367
1787125063114328359	45187071
1787125063219929345	61145087
1787125063323906740	60981247
1787125063386700912	39682047
1787125063503263831	52690943
1787125063586960499	44924927
1787125063689286219	52822015
1787125063813223259	52920319
1787125063897675074	45121535
1787125064000945262	53018623
1787125064105930282	36241407
1787125064166967712	45875199
1787125064290747107	53051391
1787125064393820501	53084159
1787125064478763832	46465023
1787125064564517066	53182463
1787125064669025885	45678591
1787125064754051974	53346303
1787125064858563084	46366719
1787125064962829262	53247999
1787125065048176983	46596095
1787125065171422897	46694399
1787125065273665817	52101119
1787125065376552591	52035583
1787125065478538995	53477375
1787125065560824283	45678591
1787125065645527831	60555263
1787125065747747640	53346303
1787125065848881598	52035583
1787125066051274053	45645823
1787125066135164923	45711359
1787125066257535011	52101119
1787125066359536719	53706751
1787125066420552300	46366719
1787125066523991901	52133887
1787125066605987151	51937279
1787125066728189436	52035583
1787125066809195769	46006271
1787125066910350679	47841279
1787125066993077982	47874047
1787125067073959078	60981247
1787125067196436035	52101119
1787125067318135880	52035583
1787125067399322442	51970047
1787125067543663500	47742975
1787125067627147537	53805055
1787125067749081559	47513599
1787125067830743379	46399487
1787125067913113708	52330495
1787125068055944635	61341695
1787125068159301384	47513599
1787125068262527406	54362111
1787125068344078216	54329343
1787125068427923514	54394879
1787125068552771406	52625407
1787125068635037005	54525951
1787125068738722182	54591487
1787125068839841281	47546367
1787125068922090576	47284223
1787125069023614817	47185919
1787125069125331836	46202879
1787125069229541185	52887551
1787125069332524092	52133887
1787125069414742953	61833215
1787125069516046970	46071807
1787125069598669482	54951935
1787125069723293170	54886399
1787125069825335438	47546367
1787125069907959618	54984703
1787125070030500962	47742975
1787125070111352051	52002815
1787125070196085875	45842431
1787125070297703371	52199423
1787125070419265834	55017471
1787125070543114639	48070655
1787125070627957966	55148543
1787125070753442294	55017471
1787125070856700358	47841279
1787125070963011663	55083007
1787125071045222356	40402943
1787125071154742007	48070655
1787125071238520864	52592639
1787125071444007831	55279615
1787125071546955111	48300031
1787125071652317635	52887551
1787125071756522747	40468479
1787125071820710761	55476223
1787125071927779683	52494335
1787125072051758825	55541759
1787125072134126969	46858239
1787125072239459840	55574527
1787125072362176705	46596095
1787125072449343538	55738367
1787125072551473449	48398335
1787125072632386729	55967743
1787125072754440687	52330495
1787125072857437769	48136191
1787125072920072591	56164351
1787125073062839117	47153151
1787125073144109085	56328191
1787125073246777554	61931519
1787125073349683228	52789247
1787125073451417757	47874047
1787125073553512976	56328191
1787125073616751094	47972351
1787125073719854661	47284223
1787125073841288476	56590335
1787125073944515811	47513599
1787125074045509013	62128127
1787125074126349616	56754175
1787125074227421673	47972351
1787125074329732978	53018623
1787125074494692826	56655871
1787125074616038229	47153151
1787125074696993330	47513599
1787125074819888010	62291967
1787125074920999254	48005119
1787125075024542793	52592639
1787125075128298668	52559871
1787125075209732550	56623103
1787125075313444664	52592639
1787125075395539129	52592639
1787125075497309558	52101119
1787125075598931419	56492031
1787125075706544595	51544063
1787125075807667765	62783487
1787125075889713929	50757631
1787125076013910754	48103423
1787125076117538227	62947327
1787125076239530529	46530559
1787125076321661332	56885247
1787125076424543254	56918015
1787125076528972075	57049087
1787125076609971406	46661631
1787125076711453939	57147391
1787125076813996023	48168959
1787125076876077543	46563327
1787125077199793810	63209471
1787125077260950304	48529407
1787125077384466625	48103423
1787125077487212457	51511295
1787125077589189880	57081855
1787125077674155007	51609599
1787125077759283754	51576831
1787125077842204302	63340543
1787125077925679759	51642367
1787125078049975702	63275007
1787125078137561280	47906815
1787125078221767065	57507839
1787125078327737827	48431103
1787125078413518996	51675135
1787125078522342246	48365567
1787125078624608987	57671679
1787125078708205691	57442303
1787125078810515851	46891007
1787125078891396970	52002815
1787125078974825605	57540607
1787125079077038145	48136191
1787125079178118255	57016319
1787125079285545959	47153151
1787125079389076476	63799295
1787125079473517256	57147391
1787125079574535757	47742975
1787125079675874163	57343999
1787125079776992657	57376767
1787125079878670756	63963135
1787125079961029167	51904511
1787125080063241976	51904511
1787125080144083281	51937279
1787125080267573201	57737215
1787125080372098131	42237951
1787125080454049911	57835519
1787125080538065164	52133887
1787125080641743497	64552959
1787125080763882837	57802751
1787125080906295281	57671679
1787125080987196092	47120383
1787125081089677206	52461567
1787125081171423877	48496639
1787125081292733844	57966591
1787125081375080680	57933823
1787125081478487116	52592639
1787125081579666893	52658175
1787125081681348270	58097663
1787125081762507577	48070655
1787125081843733398	58097663
1787125081946534867	58195967
1787125082048620617	48103423
1787125082130989614	57802751
1787125082212003519	45449215
1787125082315747740	57671679
1787125082396648972	64421887
1787125082499331781	52854783
1787125082824715814	45744127
1787125082927891776	64258047
1787125083050548377	48332799
1787125083155506757	53346303
1787125083238709589	48431103
1787125083299424502	45285375
1787125083421440359	64290815
1787125083524696236	53510143
1787125083627129610	48627711
1787125083728631302	42237951
1787125083813265543	53641215
1787125083914518385	53215231
1787125083996519119	47972351
1787125084118888176	47906815
1787125084180803248	59179007
1787125084283797045	47710207
1787125084407477637	53575679
1787125084490552520	59047935
1787125084591865654	45842431
1787125084674158328	58949631
1787125084796152145	64978943
1787125084898327108	47415295
1787125084963540121	58654719
1787125085086134064	64815103
1787125085168739763	52592639
1787125085271748374	46891007
1787125085354140984	58785791
1787125085458549957	52166655
1787125085542705868	49053695
1787125085644651772	52297727
1787125085715059282	59080703
1787125085823527310	47448063
1787125085928859799	59015167
1787125086012101870	42926079
1787125086114745470	65372159
1787125086217306868	52494335
1787125086278486978	49348607
1787125086382462406	52494335
1787125086491552402	43089919
1787125086577773481	49119231
1787125086683545594	52658175
1787125086789145929	52264959
1787125086872580233	48824319
1787125086994100898	58785791
1787125087101738171	47742975
1787125087205509103	58654719
1787125087347338158	46104575
1787125087409422266	58556415
1787125087530956055	51970047
1787125087622541903	51970047
1787125087746785001	58654719
1787125087807665082	48529407
1787125087909736987	51806207
1787125088011954308	48594943
1787125088114283695	58851327
1787125088268663353	52035583
1787125088473997849	52101119
1787125088575531123	59113471
1787125088680128826	48070655
1787125088740865669	47874047
1787125088843322121	36536319
1787125088947314739	52232191
1787125089069752519	66256895
1787125089171058310	48300031
1787125089253244767	52494335
1787125089377548580	52592639
1787125089458523527	59637759
1787125089541281739	48463871
1787125089663725163	52461567
1787125089745783719	59834367
1787125089868944780	48660479
1787125089950885102	59965439
1787125090032744317	44728319
1787125090134630267	66387967
1787125090237546037	48857087
1787125090340895730	48168959
1787125090401925051	52985855
1787125090547968767	60096511
1787125090631545058	66453503
1787125090754068673	44728319
1787125090858241556	53116927
1787125090918961089	48070655
1787125091041568137	66453503
1787125091145476545	59506687
1787125091207529069	48037887
1787125091329433798	44793855
1787125091410285425	53542911
1787125091491259340	48332799
1787125091573735644	59506687
1787125091695681477	53673983
1787125091778031972	48431103
1787125091899720287	47939583
1787125091982311615	53477375
1787125092087521446	59277311
1787125092190615187	66027519
1787125092272159118	59473919
1787125092375126825	59277311
1787125092458539282	48267263
1787125092580039036	53444607
1787125092640694158	48332799
1787125092807044260	59473919
1787125092912180227	48857087
1787125093016705090	59736063
1787125093123699923	48463871
1787125093206212522	49020927
1787125093291444559	45416447
1787125093416156556	59604991
1787125093504127352	49250303
1787125093589565345	59441151
1787125093717075047	49381375
1787125093797678021	47120383
1787125094087501921	59342847
1787125094168322966	66256895
1787125094453022710	66158591
1787125094514050173	59637759
1787125094676737363	59703295
1787125094779026582	45121535
1787125094860779468	53641215
1787125094943736726	47579135
1787125095045745980	49643519
1787125095148213498	53837823
1787125095229737662	49676287
1787125095311516688	45481983
1787125095412723367	59998207
1787125095515561090	50331647
1787125095598179461	60227583
1787125095680075779	49086463
1787125095781531457	66781183
1787125095883213565	60293119
1787125095964143599	50429951
1787125096045680327	49348607
1787125096149787533	50495487
1787125096250994905	54034431
1787125096332829456	49217535
1787125096415911078	53936127
1787125096517992483	60030975
1787125096599331859	54099967
1787125096743681226	66912255
1787125096825827305	53641215
1787125096926956663	59899903
1787125097030818512	53575679
1787125097091733274	53346303
1787125097194764769	53084159
1787125097296067070	60129279
1787125097378537825	45645823
1787125097439351292	60194815
1787125097601205466	67436543
1787125097661984010	60325887
1787125097784154662	48758783
1787125097888555705	53477375
1787125097949248347	60555263
1787125098071409560	60555263
1787125098172703376	53411839
1787125098276136669	60686335
1787125098377674464	48889855
1787125098479910392	51150847
1787125098581221799	60817407
1787125098665536939	53247999
1787125098769019498	60948479
1787125098850049716	48332799
1787125098951958877	60817407
1787125099013543482	68419583
1787125099135745981	53379071
1787125099217348319	53444607
1787125099300075117	53542911
1787125099407532830	49283071
1787125099811705971	53673983
1787125099906521378	54067199
1787125100022397415	49151999
1787125100125209195	49938431
1787125100209301959	61669375
1787125100314303813	68943871
1787125100437981029	54460415
1787125100545276274	46661631
1787125100627525464	52199423
1787125100732548896	69009407
1787125100814746686	61800447
1787125100937845612	61702143
1787125101040197810	51347455
1787125101141442278	54984703
1787125101222576424	49676287
1787125101325398262	61538303
1787125101448109564	61603839
1787125101529561152	51281919
1787125101632160343	61669375
1787125101733927253	61538303
1787125101835805981	51380223
1787125101940328866	60784639
1787125102001616365	54460415
1787125102124003005	50855935
1787125102225173777	60784639
1787125102306571083	50724863
1787125102409143324	54558719
1787125102491880786	54591487
1787125102593726808	60948479
1787125102676767037	61046783
1787125102757738973	42074111
1787125102879959382	54919167
1787125102981128059	51183615
1787125103062001159	54820863
1787125103184463316	54558719
1787125103265952805	51249151
1787125103408122732	70189055
1787125103492117584	54362111
1787125103614301177	70320127
1787125103675546429	61571071
1787125103798236919	54624255
1787125103881956935	61734911
1787125104023653457	51118079
1787125104084499097	61341695
1787125104248981181	69206015
1787125104329888145	51281919
1787125104472393509	61276159
1787125104554159515	61079551
1787125104680535404	53837823
1787125104761511206	61079551
1787125104864139578	54067199
1787125104965954109	51707903
1787125105026673692	54198271
1787125105330251120	69599231
1787125105433324958	51707903
1787125105538533702	54591487
1787125105599895641	69468159
1787125105722547040	61603839
1787125105807552767	69337087
1787125105888502635	53805055
1787125106050452950	53805055
1787125106160501968	51347455
1787125106265040090	51118079
1787125106348580646	53772287
1787125106452746616	51118079
1787125106559026034	61865983
1787125106641751431	48955391
1787125106768510764	53673983
1787125106871956543	62029823
1787125106956574971	61964287
1787125107164333607	53641215
1787125107247466372	53673983
1787125107329915528	51707903
1787125107447526337	51183615
1787125107536570262	51773439
1787125107617542902	51183615
1787125107704707467	62324735
1787125107830063920	53870591
1787125107915003168	62226431
1787125107996627045	52133887
1787125108099525473	62324735
1787125108202572029	51937279
1787125108305331713	54132735
1787125108387947444	54198271
1787125108493324084	62390271
1787125108595511949	54296575
1787125108698980882	51740671
1787125108800948531	70320127
1787125108884153702	62455807
1787125109008007147	51806207
1787125109050647749	54394879
1787125109194048229	70254591
1787125109275401112	51478527
1787125109378747969	47284223
1787125109479933449	53903359
1787125109582106351	51609599
1787125109685696986	62619647
1787125109767528063	62750719
1787125109889696475	51118079
1787125109971951230	54067199
1787125110095522126	62914559
1787125110197437857	53968895
1787125110278551677	63045631
1787125110402514920	50823167
1787125110464512075	53968895
1787125110568737575	53968895
1787125110698727872	70647807
1787125110739193349	51970047
1787125111162031088	70647807
1787125111286959230	50855935
1787125111347690904	70713343
1787125111450303690	54657023
1787125111551460770	63799295
1787125111654227856	63602687
1787125111755547050	63504383
1787125111836970922	70713343
1787125111959549466	53608447
1787125112021700948	51904511
1787125112122756669	50364415
1787125112223857225	51970047
1787125112325139965	53870591
1787125112408545124	50364415
1787125112550283740	54034431
1787125112631209717	70582271
1787125112712942989	64028671
1787125112835064278	52232191
1787125112919086090	64192511
1787125113020269093	49479679
1787125113144557989	53870591
1787125113246592747	50757631
1787125113358572390	64454655
1787125113461285251	50888703
1787125113565536092	51970047
1787125113651784188	64421887
1787125113783749977	52396031
1787125113867257001	53870591
1787125113974874735	64618495
1787125114097532151	64684031
1787125114199903993	53968895
1787125114283534951	52723711
1787125114370708480	64290815
1787125114517521865	54001663
1787125114602592463	52297727
1787125114727529240	70516735
1787125114809775938	64552959
1787125114956797535	52396031
1787125115101563861	70254591
1787125115164857828	52690943
1787125115289385789	53936127
1787125115392522078	52854783
1787125115475191132	50823167
1787125115579901115	54034431
1787125115662710242	50233343
1787125115786000203	53084159
1787125115866902625	64913407
1787125115968029780	53280767
1787125116050555447	48398335
1787125116152256211	53444607
1787125116233559260	53968895
1787125116314426128	50397183
1787125116395274756	53608447
1787125116557664545	44498943
1787125116638746726	70582271
1787125116741322156	53936127
1787125116822658762	65044479
1787125116924912308	45449215
1787125117005868594	65011711
1787125117107723101	65110015
1787125117211092891	70647807
1787125117312308316	53575679
1787125117415050704	53641215
1787125117497510648	53706751
1787125117598875120	53739519
1787125117700558994	65437695
1787125117802534312	50495487
1787125117863170097	65503231
1787125117984630858	65535999
1787125118067572738	49971199
1787125118168709334	53870591
1787125118241222654	65699839
1787125118425117359	53936127
1787125118510539215	53870591
1787125118631861045	50200575
1787125118692557437	65765375
1787125118816531418	54034431
1787125118877190376	65929215
1787125118980926797	50200575
1787125119082018872	65863679
1787125119184716156	54132735
1787125119266967283	53379071
1787125119389428588	54493183
1787125119450147871	54427647
1787125119554062415	66060287
1787125119675784670	54263807
1787125119777951320	54689791
1787125119839536624	53510143
1787125119942412746	70909951
1787125120044487197	65568767
1787125120146534481	53608447
1787125120249632837	65699839
1787125120352736773	54984703
1787125120434733418	65535999
1787125120537175988	53542911
1787125120640523475	65732607
1787125120729186163	50266111
1787125120811472184	53772287
1787125120936393615	65830911
1787125121020127619	53510143
1787125121124519705	53510143
1787125121227535706	55279615
1787125121312555281	53542911
1787125121413803266	49971199
1787125121518545090	50298879
1787125121581628239	65961983
1787125121687339113	65798143
1787125121789927943	65273855
1787125121893976497	65339391
1787125121974668035	50331647
1787125122199742500	56033279
1787125122301829379	56098815
1787125122405557535	52920319
1787125122506564436	56229887
1787125122607606230	56131583
1787125122709557047	56229887
1787125122836491345	50462719
1787125122917767158	50069503
1787125123000904048	53772287
1787125123103482721	65634303
1787125123206932784	71172095
1787125123328211376	65601535
1787125123410929582	71237631
1787125123494766702	55771135
1787125123636572064	52658175
1787125123738638521	55738367
1787125123843552694	52658175
1787125123904205177	65994751
1787125124046978923	65372159
1787125124148114390	52625407
1787125124250952086	65077247
1787125124333557333	56033279
1787125124434710016	53149695
1787125124536295040	56164351
1787125124658552918	52068351
1787125124740797903	50397183
1787125124844444754	71368703
1787125124926275415	50266111
1787125125048255718	65503231
1787125125150300676	50003967
1787125125212651531	56426495
1787125125335766106	56459263
1787125125417146260	65535999
1787125125499184385	56557567
1787125125580666751	65404927
1787125125702101112	56655871
1787125125804017905	53477375
1787125125884953524	53444607
1787125125987352413	56721407
1787125126109522913	53542911
1787125126194957793	64978943
1787125126276219499	56885247
1787125126377485132	49774591
1787125126480983655	71958527
1787125126544771808	57049087
1787125126687163608	71761919
1787125126767956581	56754175
1787125126911598423	56786943
1787125126992581501	64258047
1787125127094776676	56819711
1787125127196548449	50528255
1787125127299054759	53968895
1787125127421134940	63602687
1787125127503628358	54198271
1787125127566923011	50364415
1787125127856557663	63700991
1787125127940883744	57245695
1787125128044663216	52887551
1787125128126127140	63832063
1787125128251819282	57442303
1787125128314234723	63864831
1787125128437647782	63832063
1787125128523557746	54329343
1787125128606523695	71368703
1787125128712621459	57278463
1787125128817436812	54460415
1787125128902187356	71106559
1787125128962968682	64028671
1787125129088066497	70909951
1787125129174039688	54034431
1787125129256805807	53968895
1787125129379761436	64258047
1787125129545105867	64389119
1787125129626239029	57933823
1787125129728550155	64454655
1787125129809484199	64487423
1787125129910598952	64487423
1787125130011779671	64585727
1787125130114566318	51183615
1787125130195519749	58097663
1787125130299329491	57901055
1787125130380575199	54296575
1787125130483537125	51249151
1787125130586135566	54460415
1787125130687308455	52756479
1787125130769522913	71303167
1787125130850452729	51085311
1787125130934532854	71303167
1787125131057734222	71041023
1787125131158935817	58163199
1787125131239937919	57376767
1787125131341170923	63864831
1787125131422154625	52920319
1787125131565966406	52789247
1787125131687437316	50429951
1787125131789082465	52166655
1787125131871113374	57212927
1787125131993952025	57180159
1787125132075918828	55410687
1787125132177240457	63832063
1787125132279945632	63930367
1787125132360902771	57180159
1787125132463430910	63963135
1787125132565629694	47808511
1787125132668757724	52690943
1787125132731046830	63864831
1787125132853526692	51150847
1787125132957760469	55705599
1787125133060982895	55640063
1787125133142514900	57540607
1787125133250694458	64126975
1787125133512945108	71761919
1787125133634349957	47874047
1787125133716728331	71892991
1787125133824040791	51019775
1787125133926947587	53346303
1787125134028051990	63799295
1787125134108991264	57868287
1787125134190752959	55803903
1787125134314989628	58032127
1787125134413067324	58064895
1787125134581545640	55705599
1787125134684953767	58228735
1787125134791515023	53772287
1787125134873455214	64585727
1787125134956940945	50855935
1787125135059992979	58294271
1787125135143646037	54034431
1787125135268091053	64782335
1787125135373266947	54231039
1787125135480535951	58392575
1787125135565546036	64946175
1787125135666991509	58556415
1787125135771542958	56229887
1787125135837586948	64913407
1787125135943128356	54460415
1787125136049542174	65011711
1787125136135568005	64913407
1787125136237078698	54263807
1787125136342742108	51707903
1787125136427701408	56655871
1787125136570672669	72876031
1787125136674155832	54657023
1787125136778130181	56950783
1787125136862232566	54689791
1787125136945210334	57049087
1787125137049577788	51871743
1787125137150931929	64782335
1787125137254083029	59080703
1787125137356756869	59211775
1787125137460947468	56819711
1787125137562261028	59146239
1787125137644983800	56819711
1787125137767740866	56885247
1787125137854022145	65372159
1787125137976946538	59408383
1787125138059569814	47710207
1787125138144429206	65503231
1787125138226416857	65634303
1787125138330936190	59179007
1787125138391665109	59047935
1787125138515211185	65798143
1787125138619993488	58654719
1787125138722313358	65765375
1787125138783172550	55443455
1787125138898154053	65929215
1787125139181879553	73531391
1787125139303467827	58523647
1787125139364498595	66191359
1787125139465651444	56328191
1787125139546666074	66355199
1787125139669679441	66355199
1787125139710177327	55869439
1787125139811402039	55934975
1787125139892615321	73859071
1787125139995536669	66453503
1787125140096942249	55705599
1787125140158313987	73531391
1787125140280234816	55771135
1787125140343773090	58785791
1787125140446227769	56393727
1787125140549250103	58916863
1787125140650969643	55345151
1787125140753978929	66748415
1787125140855864141	66453503
1787125140916528554	56360959
1787125141041697193	66387967
1787125141163634355	52035583
1787125141247203574	57999359
1787125141408938852	66486271
1787125141513200867	66519039
1787125141675765885	73990143
1787125141779022901	52559871
1787125141839767422	57638911
1787125141944101564	55377919
1787125142035531553	57769983
1787125142139940032	57671679
1787125142242919206	56721407
1787125142305116970	57835519
1787125142429969185	66158591
1787125142514563512	66191359
1787125142597656885	65798143
1787125142698727684	55836671
1787125142811548322	58163199
1787125142901983917	56623103
1787125143009548216	66093055
1787125143095698252	73793535
1787125143218997659	66224127
1787125143322778434	58458111
1787125143404536820	55574527
1787125143510940244	66322431
1787125143594916399	66355199
1787125143702146038	66256895
1787125143783928379	57081855
1787125143872534258	66387967
1787125143977484817	58654719
1787125144102799405	55377919
1787125144168951287	57343999
1787125144253181884	66682879
1787125144360937025	58327039
1787125144533574706	66813951
1787125144781268388	58425343
1787125144862149919	58490879
1787125144943093205	67174399
1787125145045223442	58490879
1787125145126721313	58556415
1787125145248499864	67239935
1787125145333624357	55934975
1787125145435703856	67174399
1787125145577524742	58753023
1787125145659143942	67239935
1787125145742191336	52035583
1787125145866737846	59015167
1787125145947945617	57671679
1787125146050087331	52035583
1787125146112500850	67633151
